"userId","surveyId","surveyDate","projectId","wave","sessionId","sessionKey","timeTracker_OPUFRanking1_visits","timeTracker_OPUFRanking1_seconds","timeTracker_OPUFVasAnchoring_visits","timeTracker_OPUFVasAnchoring_seconds","timeTracker_Start_visits","timeTracker_Start_seconds","timeTracker_OPUFSwingWeight1_visits","timeTracker_OPUFSwingWeight1_seconds","timeTracker_AdditionalDemographicQuestions_visits","timeTracker_AdditionalDemographicQuestions_seconds","timeTracker_completionTime","timeTracker_surveyStartTime","timeTracker_Consent_visits","timeTracker_Consent_seconds","timeTracker_Feedback_visits","timeTracker_Feedback_seconds","timeTracker_surveyEndTime","timeTracker_EPRO1_visits","timeTracker_EPRO1_seconds","timeTracker_Welcome_visits","timeTracker_Welcome_seconds","timeTracker_OPUFLevelRating_visits","timeTracker_OPUFLevelRating_seconds","timeTracker_OPUFDeadChoice_visits","timeTracker_OPUFDeadChoice_seconds","AdditionalDemographicQuestions_education_label","AdditionalDemographicQuestions_education_type","AdditionalDemographicQuestions_education_value","AdditionalDemographicQuestions_education_required","AdditionalDemographicQuestions_employment_label","AdditionalDemographicQuestions_employment_type","AdditionalDemographicQuestions_employment_value","AdditionalDemographicQuestions_employment_required","AdditionalDemographicQuestions_gender_label","AdditionalDemographicQuestions_gender_type","AdditionalDemographicQuestions_gender_value","AdditionalDemographicQuestions_gender_required","AdditionalDemographicQuestions_ethnicity_label","AdditionalDemographicQuestions_ethnicity_type","AdditionalDemographicQuestions_ethnicity_value","AdditionalDemographicQuestions_ethnicity_required","consent_respConsent_consent_consent","consent_respConsent_consent_selected","consent_respConsent_consent_text","consent_respData_options_canGoNext","consent_respData_options_canGoBack","consent_respData_options_printEnabled","consent_respData_sessionId","consent_respData_consent","consent_respData_sessionKey","consent_respData_userId","consent_respData_content_noConsent","consent_respData_content_questions_0_id","consent_respData_content_questions_0_text","consent_respData_content_startBtnLabel","consent_respData_content_printBtnLabel","consent_respData_content_title","consent_respData_content_body","consent_consentTime","consent_consented","Feedback_understand_label","Feedback_understand_type","Feedback_understand_value","Feedback_understand_required","Feedback_decide_label","Feedback_decide_type","Feedback_decide_value","Feedback_decide_required","Feedback_differences_label","Feedback_differences_type","Feedback_differences_value","Feedback_differences_required","opuf_firstRank","opuf_swingWeights_treat","opuf_swingWeights_sports","opuf_swingWeights_tired","opuf_swingWeights_unhappiness","opuf_swingWeights_concentration","opuf_swingWeights_walk","opuf_swingWeights_embarrassment","opuf_pitsUtility","opuf_pufScaled","opuf_anchorPoint","opuf_levelRatings_treat_0","opuf_levelRatings_treat_1","opuf_levelRatings_treat_2","opuf_levelRatings_treat_3","opuf_levelRatings_treat_4","opuf_levelRatings_sports_0","opuf_levelRatings_sports_1","opuf_levelRatings_sports_2","opuf_levelRatings_sports_3","opuf_levelRatings_sports_4","opuf_levelRatings_tired_0","opuf_levelRatings_tired_1","opuf_levelRatings_tired_2","opuf_levelRatings_tired_3","opuf_levelRatings_tired_4","opuf_levelRatings_unhappiness_0","opuf_levelRatings_unhappiness_1","opuf_levelRatings_unhappiness_2","opuf_levelRatings_unhappiness_3","opuf_levelRatings_unhappiness_4","opuf_levelRatings_concentration_0","opuf_levelRatings_concentration_1","opuf_levelRatings_concentration_2","opuf_levelRatings_concentration_3","opuf_levelRatings_concentration_4","opuf_levelRatings_walk_0","opuf_levelRatings_walk_1","opuf_levelRatings_walk_2","opuf_levelRatings_walk_3","opuf_levelRatings_walk_4","opuf_levelRatings_embarrassment_0","opuf_levelRatings_embarrassment_1","opuf_levelRatings_embarrassment_2","opuf_levelRatings_embarrassment_3","opuf_levelRatings_embarrassment_4","opuf_anchorVal","opuf_pufAnchored","epro_treat","epro_sports","epro_tired","epro_unhappiness","epro_concentration","epro_walk","epro_embarrassment","feedback","timeTracker_feedback_visits","timeTracker_feedback_seconds","AdditionalDemographicQuestions_weightstatus_label","AdditionalDemographicQuestions_weightstatus_type","AdditionalDemographicQuestions_weightstatus_value","AdditionalDemographicQuestions_weightstatus_required","Feedback","feedback_understand_label","feedback_understand_type","feedback_understand_value","feedback_understand_required","feedback_decide_label","feedback_decide_type","feedback_decide_value","feedback_decide_required","feedback_differences_label","feedback_differences_type","feedback_differences_value","feedback_differences_required"
"582470f7e198b200012fc7e7","waite_opuf_adult2",1723239900725,"waite",1,"7d54d60a-fc57-4426-ab83-20ef4ba1a797",,1,21,1,35,2,0,1,87,1,18,368488,1723461052297,1,7,,,1723461420785,1,46,1,6,1,114,1,11,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"7d54d60a-fc57-4426-ab83-20ef4ba1a797",true,,"582470f7e198b200012fc7e7","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461064580,true,,,,,,,,,,,,,"tired",5,10,100,20,25,56,15,0.99,"{}","dead",0,27,47,61,100,0,11,19,26,100,0,25,52,84,100,0,38,48,59,100,0,41,60,75,100,0,21,51,63,100,0,61,74,80,100,99,"{}","treat_2","sports_4","tired_4","unhappiness_3","concentration_1","walk_3","embarrassment_4",,1,19,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"5a86b089aa46dd00016bb064","waite_opuf_adult2",1723239900725,"waite",1,"6c3e61d4-fd3b-4036-b9fd-04ab9b5cece1",,1,27,1,38,2,0,1,118,1,32,766101,1723461300419,1,4,,,1723462066520,1,77,1,11,1,419,1,20,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","gcse_d_g",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"6c3e61d4-fd3b-4036-b9fd-04ab9b5cece1",true,,"5a86b089aa46dd00016bb064","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461315354,true,,,,,,,,,,,,,"unhappiness",31,2,60,100,41,70,12,-0.96,"{}","pits",0,40,35,30,100,0,40,35,20,100,0,45,50,70,100,0,80,60,70,100,0,50,65,80,100,0,25,60,85,100,0,50,50,75,100,49,"{}","treat_0","sports_4","tired_2","unhappiness_0","concentration_1","walk_0","embarrassment_0",,1,14,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"660c0eb8bb5bd903f5e7172e","waite_opuf_adult2",1723239900725,"waite",1,"12a3aa0b-324c-4242-a375-1b9f51296b44",,1,32,1,53,2,0,1,147,1,24,695234,1723461207004,1,6,,,1723461902238,1,73,1,15,1,283,1,25,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"12a3aa0b-324c-4242-a375-1b9f51296b44",true,,"660c0eb8bb5bd903f5e7172e","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461228365,true,,,,,,,,,,,,,"tired",67,40,100,80,89,69,75,0.88,"{}","dead",0,50,60,85,100,0,70,50,20,100,0,75,80,20,100,0,60,40,30,100,0,80,70,20,100,0,60,70,25,100,0,30,25,20,100,88,"{}","treat_0","sports_2","tired_3","unhappiness_1","concentration_2","walk_1","embarrassment_1",,1,31,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6109ab5e542ae3f78f1d29dc","waite_opuf_adult2",1723239900725,"waite",1,"5ab7e74d-31f5-4ab7-8c07-777ca289965b",,1,14,1,25,2,0,1,74,1,13,368402,1723461526610,1,2,,,1723461895012,1,38,1,9,1,155,1,18,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","student",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","asian",true,true,true,"I consent to participate",false,false,true,"5ab7e74d-31f5-4ab7-8c07-777ca289965b",true,,"6109ab5e542ae3f78f1d29dc","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461538098,true,,,,,,,,,,,,,"concentration",100,100,100,100,100,80,90,-19,"{}","pits",0,25,50,75,100,0,15,40,75,100,0,20,50,75,100,0,15,40,70,100,0,25,50,90,100,0,15,45,80,100,0,15,40,80,100,95,"{}","treat_2","sports_3","tired_3","unhappiness_1","concentration_3","walk_1","embarrassment_2",,1,15,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5b4dfe26116e9c00011e38c8","waite_opuf_adult2",1723239900725,"waite",1,"d43d2791-9f26-42ed-8518-57400ce547e3",,1,23,1,20,2,0,1,75,1,15,319403,1723460978085,1,2,,,1723461297488,1,41,1,5,1,112,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d43d2791-9f26-42ed-8518-57400ce547e3",true,,"5b4dfe26116e9c00011e38c8","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460985437,true,,,,,,,,,,,,,"unhappiness",57,62,100,100,91,98,32,0.28,"{}","dead",0,87,63,45,100,0,100,83,37,100,0,100,67,21,100,0,74,62,43,100,0,76,45,38,100,0,78,68,37,100,0,47,44,38,100,28,"{}","treat_2","sports_1","tired_4","unhappiness_2","concentration_3","walk_0","embarrassment_0",,1,10,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"63f64240799feedb49f09c10","waite_opuf_adult2",1723239900725,"waite",1,"c7ac75b9-f828-4b02-a937-6120b013ee20",,1,13,1,20,2,0,1,143,1,39,864726,1723460905611,1,110,,,1723461770337,1,53,1,13,1,440,1,16,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"c7ac75b9-f828-4b02-a937-6120b013ee20",true,,"63f64240799feedb49f09c10","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460955566,true,,,,,,,,,,,,,"tired",100,100,100,100,100,100,100,0.1,"{}","dead",0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,10,"{}","treat_0","sports_2","tired_2","unhappiness_1","concentration_3","walk_0","embarrassment_2",,1,12,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"56eeb66a524cc0000a5fa4a2","waite_opuf_adult2",1723239900725,"waite",1,"7813196c-70b0-4bed-9663-f4cc2b42a84e",,1,31,1,21,2,0,1,86,1,28,385245,1723461640534,1,4,,,1723462025779,1,50,1,16,1,116,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"7813196c-70b0-4bed-9663-f4cc2b42a84e",true,,"56eeb66a524cc0000a5fa4a2","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461660470,true,,,,,,,,,,,,,"unhappiness",1,5,100,100,10,83,1,0.1,"{}","dead",0,66,60,54,100,0,9,10,8,100,0,70,80,44,100,0,87,74,64,100,0,12,47,85,100,0,80,67,42,100,0,13,11,4,100,10,"{}","treat_3","sports_4","tired_2","unhappiness_0","concentration_2","walk_0","embarrassment_0",,1,17,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"5d0bde99db71b30001d3b348","waite_opuf_adult2",1723239900725,"waite",1,"92aab452-11ee-4af2-a47e-dc63e7949028",,1,34,1,43,2,0,1,88,1,16,421140,1723461937734,1,5,,,1723462358874,1,52,1,8,1,139,1,12,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"92aab452-11ee-4af2-a47e-dc63e7949028",true,,"5d0bde99db71b30001d3b348","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461950928,true,,,,,,,,,,,,,"sports",43,100,100,46,85,53,45,0.99,"{}","dead",0,11,16,37,100,0,9,24,65,100,0,27,46,75,100,0,17,40,56,100,0,12,31,44,100,0,11,24,55,100,0,9,17,26,100,99,"{}","treat_0","sports_0","tired_1","unhappiness_1","concentration_0","walk_0","embarrassment_0",,1,19,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"63d7c49b6034452ab6c2a7e8","waite_opuf_adult2",1723239900725,"waite",1,"d326beae-3b0a-4355-aa31-61158f6fc614",,1,15,1,44,2,0,1,97,1,14,414857,1723460888944,1,2,,,1723461303801,1,38,1,25,1,138,1,18,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d326beae-3b0a-4355-aa31-61158f6fc614",true,,"63d7c49b6034452ab6c2a7e8","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460917391,true,,,,,,,,,,,,,"unhappiness",60,80,90,100,90,29,20,0.2,"{}","dead",0,20,40,75,100,0,10,30,70,100,0,25,60,80,100,0,10,30,75,100,0,15,30,70,100,0,20,65,90,100,0,25,50,75,100,20,"{}","treat_3","sports_2","tired_3","unhappiness_3","concentration_3","walk_0","embarrassment_1",,1,18,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","neither",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"5dd9bd7bf85b50953fdf003c","waite_opuf_adult2",1723239900725,"waite",1,"6c54b3e4-1846-468e-972f-a1a189713996",,1,22,1,23,2,1,1,94,1,18,474057,1723460983433,1,3,,,1723461457490,1,65,1,5,1,180,1,41,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"6c54b3e4-1846-468e-972f-a1a189713996",true,,"5dd9bd7bf85b50953fdf003c","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460991955,true,,,,,,,,,,,,,"embarrassment","50","99","95","50","80","90",100,0.25,"{}","dead",0,20,30,50,100,0,10,20,60,100,0,30,60,80,100,0,30,50,70,100,0,5,10,65,100,0,20,40,75,100,0,10,40,60,100,25,"{}","treat_3","sports_3","tired_3","unhappiness_2","concentration_3","walk_2","embarrassment_4",,1,17,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"63e68535d78fc9bb61c3c6b4","waite_opuf_adult2",1723239900725,"waite",1,"ef3b3a03-d9f7-4cd0-b79b-6af4f4788b5a",,1,14,1,9,2,2,1,71,1,12,371750,1723557881956,1,15,,,1723558253706,1,87,1,37,1,93,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","student",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"ef3b3a03-d9f7-4cd0-b79b-6af4f4788b5a",true,,"63e68535d78fc9bb61c3c6b4","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723557935983,true,,,,,,,,,,,,,"sports",7,100,70,59,100,82,23,0.1,"{}","dead",0,25,50,75,100,0,30,50,80,100,0,25,50,75,100,0,30,50,70,100,0,15,45,80,100,0,20,40,70,100,0,10,30,50,100,10,"{}","treat_1","sports_0","tired_2","unhappiness_1","concentration_1","walk_1","embarrassment_0",,1,16,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"66912ce354d84162615be8ba","waite_opuf_adult2",1723239900725,"waite",1,"d79c6162-e56a-4808-aeaa-8e8e5f17d01b",,1,41,1,53,2,0,1,98,1,17,607197,1723460946710,1,4,,,1723461553907,1,59,1,10,1,281,1,20,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d79c6162-e56a-4808-aeaa-8e8e5f17d01b",true,,"66912ce354d84162615be8ba","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460959842,true,,,,,,,,,,,,,"unhappiness",90,80,65,100,75,70,85,0.4,"{}","dead",0,15,60,80,100,0,5,35,65,100,0,5,25,70,100,0,10,65,80,100,0,5,40,60,100,0,10,60,75,100,0,10,60,80,100,40,"{}","treat_2","sports_3","tired_2","unhappiness_2","concentration_2","walk_2","embarrassment_3",,1,19,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"6235d96c087939dba5586d97","waite_opuf_adult2",1723239900725,"waite",1,"a3d2cca2-3831-4a76-bc38-dd679f19e24a",,1,31,1,34,2,0,1,97,1,20,469421,1723461809244,1,3,,,1723462278665,1,42,1,6,1,186,1,25,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"a3d2cca2-3831-4a76-bc38-dd679f19e24a",true,,"6235d96c087939dba5586d97","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461818580,true,,,,,,,,,,,,,"walk","15","50","75","70","15",100,"20",0.35,"{}","dead",0,0,10,40,100,0,10,30,60,100,0,5,20,60,100,0,0,15,40,100,0,0,20,50,100,0,5,25,65,100,0,0,15,40,100,35,"{}","treat_1","sports_0","tired_2","unhappiness_1","concentration_2","walk_0","embarrassment_0",,1,19,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
